,sentiment_count,mean_sentiment,neg_percent
2012-05-03,1.6,-0.22738606027430963,0.3751984126984127
2012-05-04,1.6666666666666667,-0.23349123787548812,0.39186507936507936
2012-05-05,1.4666666666666666,-0.20110482863254023,0.35853174603174603
2012-05-06,1.3,-0.17864712170428704,0.34186507936507937
2012-05-07,1.3666666666666667,-0.13738744151261123,0.3196428571428572
2012-05-08,1.1333333333333333,-0.12514510841833226,0.2958333333333334
2012-05-09,1.0333333333333334,-0.11258871977527941,0.2736111111111112
2012-05-10,0.9666666666666667,-0.13917351985971138,0.2736111111111112
2012-05-11,0.9666666666666667,-0.13917351985971138,0.2736111111111112
2012-05-12,1.0666666666666667,-0.1300140568779575,0.2847222222222223
2012-05-13,0.8,-0.12099582718478315,0.263888888888889
2012-05-14,0.8,-0.12099582718478315,0.263888888888889
2012-05-15,0.9333333333333333,-0.09488750861750715,0.25055555555555564
2012-05-16,0.9666666666666667,-0.12818452285395734,0.28388888888888897
2012-05-17,1.0,-0.11080465382999852,0.27277777777777784
2012-05-18,1.0,-0.10870030787256037,0.27277777777777784
2012-05-19,1.0,-0.10870030787256037,0.27277777777777784
2012-05-20,0.9666666666666667,-0.07667043672667617,0.23944444444444452
2012-05-21,1.0,-0.10994487669732843,0.27277777777777784
2012-05-22,1.0333333333333334,-0.141342803504732,0.30611111111111117
2012-05-23,0.9333333333333333,-0.10187365180916265,0.2811111111111112
2012-05-24,0.9,-0.06855855551030908,0.24777777777777785
2012-05-25,1.0333333333333334,-0.0565082412627009,0.2561111111111112
2012-05-26,1.1333333333333333,-0.03080054935481821,0.2561111111111112
2012-05-27,1.1333333333333333,-0.03080054935481821,0.2561111111111112
2012-05-28,1.2,-0.03383951799737091,0.27277777777777784
2012-05-29,1.2,-0.03383951799737091,0.27277777777777784
2012-05-30,1.2333333333333334,-0.08876318550772146,0.30611111111111117
2012-05-31,1.2333333333333334,-0.08876318550772146,0.30611111111111117
2012-06-01,1.2333333333333334,-0.05002720041407487,0.28388888888888897
2012-06-02,1.2333333333333334,0.00737949924336531,0.25055555555555564
2012-06-03,1.2,-0.01947884940438809,0.2672222222222223
2012-06-04,1.2666666666666666,-0.0527460593316291,0.30055555555555563
2012-06-05,1.4,-0.05486577534013333,0.3072222222222223
2012-06-06,1.3,-0.06280378086699388,0.29611111111111116
2012-06-07,1.3,-0.06280378086699388,0.29611111111111116
2012-06-08,1.3333333333333333,-0.03786640945408088,0.29611111111111116
2012-06-09,1.4333333333333333,-0.049661026232772486,0.31833333333333336
2012-06-10,1.5666666666666667,-0.08293629073434414,0.3516666666666667
2012-06-11,1.5,-0.12528053439325765,0.3738888888888889
2012-06-12,1.5,-0.12528053439325765,0.3738888888888889
2012-06-13,1.5666666666666667,-0.1264200907614497,0.39055555555555554
2012-06-14,1.4333333333333333,-0.14969940996832326,0.4038888888888889
2012-06-15,1.5,-0.1273639091187054,0.3927777777777778
2012-06-16,1.4,-0.11495082858535985,0.3705555555555556
2012-06-17,1.3666666666666667,-0.14795952124728104,0.3705555555555556
2012-06-18,1.3666666666666667,-0.14795952124728104,0.3705555555555556
2012-06-19,1.3666666666666667,-0.14795952124728104,0.3705555555555556
2012-06-20,1.3333333333333333,-0.11468508127662877,0.33722222222222226
2012-06-21,1.3333333333333333,-0.05834978305631221,0.30388888888888893
2012-06-22,1.3333333333333333,-0.05429289423757136,0.30388888888888893
2012-06-23,1.3333333333333333,-0.05429289423757136,0.30388888888888893
2012-06-24,1.2333333333333334,-0.09959472649627268,0.3288888888888889
2012-06-25,1.2,-0.1294970287217035,0.34555555555555556
2012-06-26,1.2333333333333334,-0.16095778081152182,0.3788888888888889
2012-06-27,1.2666666666666666,-0.1486405187182957,0.37333333333333335
2012-06-28,1.3333333333333333,-0.15251099202368001,0.39
2012-06-29,1.3333333333333333,-0.12151647143893779,0.37333333333333335
2012-06-30,1.5333333333333334,-0.12185000942813032,0.39
2012-07-01,1.6333333333333333,-0.1575420747200649,0.4122222222222222
2012-07-02,1.7,-0.22186463707023207,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427562097708393,0.43444444444444447
2012-07-04,1.7,-0.17100841104984293,0.4011111111111111
2012-07-05,1.5333333333333334,-0.18978495895862588,0.3944444444444445
2012-07-06,1.6,-0.19006423453489948,0.41111111111111115
2012-07-07,1.6333333333333333,-0.22337757647037515,0.4444444444444445
2012-07-08,1.6666666666666667,-0.25250879526138315,0.46111111111111114
2012-07-09,1.5666666666666667,-0.24071417848269153,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348552246888487,0.4305555555555556
2012-07-11,1.5666666666666667,-0.2189168284336727,0.4305555555555556
2012-07-12,1.6,-0.24236941436926532,0.4638888888888889
2012-07-13,1.6,-0.2739051252603532,0.48055555555555557
2012-07-14,1.5666666666666667,-0.24340881208578757,0.44722222222222224
2012-07-15,1.4666666666666666,-0.23244729869895525,0.42500000000000004
2012-07-16,1.5333333333333334,-0.23360835346910702,0.4416666666666667
2012-07-17,1.5333333333333334,-0.23360835346910702,0.4416666666666667
2012-07-18,1.6333333333333333,-0.26445924672815546,0.47500000000000003
2012-07-19,1.6666666666666667,-0.2328497452868357,0.47500000000000003
2012-07-20,1.7,-0.26532656186156817,0.5083333333333334
2012-07-21,1.7666666666666666,-0.32354669339127023,0.5416666666666666
2012-07-22,1.7666666666666666,-0.38176860577530347,0.575
2012-07-23,1.7666666666666666,-0.38176860577530347,0.575
2012-07-24,1.7333333333333334,-0.3485170877642103,0.5416666666666666
2012-07-25,1.6666666666666667,-0.34432247744666217,0.525
2012-07-26,1.6333333333333333,-0.31286172535684387,0.49166666666666664
2012-07-27,1.5333333333333334,-0.3221400188075173,0.4805555555555555
2012-07-28,1.4666666666666666,-0.318269545502133,0.46388888888888885
2012-07-29,1.4,-0.3172113147046832,0.4472222222222222
2012-07-30,1.2,-0.3168777767154907,0.4305555555555555
2012-07-31,1.1666666666666667,-0.31980270100964453,0.4305555555555555
2012-08-01,1.1333333333333333,-0.3197127513090771,0.4305555555555555
2012-08-02,1.1333333333333333,-0.2780328755908544,0.4083333333333333
2012-08-03,1.2,-0.30968790206644287,0.44166666666666665
2012-08-04,1.2,-0.30968790206644287,0.44166666666666665
2012-08-05,1.1333333333333333,-0.30940862649016926,0.425
2012-08-06,1.2,-0.2650982613695994,0.4027777777777778
2012-08-07,1.3333333333333333,-0.282587798966302,0.4138888888888889
2012-08-08,1.4,-0.28667958729796955,0.4305555555555556
2012-08-09,1.2666666666666666,-0.27063297881020454,0.4055555555555556
2012-08-10,1.3,-0.24615602744950202,0.38888888888888895
2012-08-11,1.2666666666666666,-0.2227034415139094,0.35555555555555557
2012-08-12,1.2,-0.1900281742546295,0.32222222222222224
2012-08-13,1.2666666666666666,-0.22326261454158375,0.35555555555555557
2012-08-14,1.3,-0.20236635062429656,0.35555555555555557
2012-08-15,6.333333333333333,-0.18824441414513116,0.3465141612200436
2012-08-16,6.666666666666667,-0.19200566213764672,0.36318082788671024
2012-08-17,6.733333333333333,-0.15582046351271792,0.3431808278867103
2012-08-18,6.966666666666667,-0.2202520451589219,0.3765141612200436
2012-08-19,7.066666666666666,-0.2073891705914132,0.36818082788671025
2012-08-20,7.1,-0.19323601258898368,0.35984749455337695
2012-08-21,7.1,-0.19312602612480115,0.35984749455337695
2012-08-22,7.533333333333333,-0.20563934440059514,0.3829244176303
2012-08-23,7.6,-0.23866776520652622,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684965192739472,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684965192739472,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684965192739472,0.44959108429696665
2012-08-27,7.733333333333333,-0.2941543677910472,0.4829244176303
2012-08-28,7.8,-0.32735708747946274,0.5162577509636334
2012-08-29,7.833333333333333,-0.2941502928201661,0.5162577509636334
2012-08-30,7.666666666666667,-0.2610517509246176,0.4829244176303
2012-08-31,7.7,-0.23934492708553592,0.47181330651918885
2012-09-01,7.6,-0.2656502926479749,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672820820541155,0.47181330651918885
2012-09-03,7.7,-0.2824899031848681,0.49681330651918887
2012-09-04,7.7,-0.2824899031848681,0.49681330651918887
2012-09-05,8.166666666666666,-0.3073577962682909,0.5092316071727836
2012-09-06,8.1,-0.287977646029618,0.49812049606167247
2012-09-07,8.366666666666667,-0.2984720013902849,0.5047871627283391
2012-09-08,8.633333333333333,-0.30603669830821617,0.5256204960616724
2012-09-09,8.6,-0.27019332993688844,0.5089538293950058
2012-09-10,9.3,-0.2950530869250808,0.5375252579664344
2012-09-11,9.466666666666667,-0.3282833741590692,0.5708585912997677
2012-09-12,9.566666666666666,-0.328298369694284,0.5708585912997677
2012-09-13,9.566666666666666,-0.3824954863871449,0.604191924633101
2012-09-14,4.5,-0.42861657973874173,0.6298999856352797
2012-09-15,4.166666666666667,-0.4248553317462262,0.613233318968613
2012-09-16,4.0,-0.43018963711210656,0.5998999856352797
2012-09-17,3.7333333333333334,-0.39736755690722236,0.5665666523019464
2012-09-18,3.7,-0.389906315854012,0.5637888745241687
2012-09-19,3.566666666666667,-0.37077671373965243,0.5387888745241687
2012-09-20,3.533333333333333,-0.3376179405558298,0.5054555411908354
2012-09-21,3.3,-0.34840003805236786,0.51015639589169
2012-09-22,3.2666666666666666,-0.34867229915536213,0.51015639589169
2012-09-23,3.3666666666666667,-0.3283497039166765,0.49682306255835673
2012-09-24,3.3666666666666667,-0.3283497039166765,0.49682306255835673
2012-09-25,3.3666666666666667,-0.3283497039166765,0.49682306255835673
2012-09-26,3.3,-0.3026918553995765,0.4634897292250234
2012-09-27,3.3,-0.3022723986394879,0.4634897292250234
2012-09-28,3.2666666666666666,-0.33547919329878456,0.4634897292250234
2012-09-29,9.266666666666667,-0.33207541007895264,0.47682306255835677
2012-09-30,9.866666666666667,-0.32371411923429266,0.472061157796452
2012-10-01,10.133333333333333,-0.35493008225024636,0.5053944911297853
2012-10-02,10.2,-0.31612049270531434,0.48317226890756315
2012-10-03,12.333333333333334,-0.31586961389209434,0.4821918767507004
2012-10-04,12.8,-0.3359248566973482,0.5083823529411766
2012-10-05,15.433333333333334,-0.33370604365116824,0.5074223856209152
2012-10-06,16.066666666666666,-0.32387542013157483,0.5023499218527993
2012-10-07,16.066666666666666,-0.3188680752498813,0.49901658851946595
2012-10-08,15.9,-0.34449828385143555,0.5115165885194659
2012-10-09,15.9,-0.409489201693029,0.5448499218527992
2012-10-10,15.366666666666667,-0.3931644245250881,0.5362784932813707
2012-10-11,18.066666666666666,-0.36897166558787337,0.5231001987077273
2012-10-12,18.366666666666667,-0.35049977617717326,0.5135763891839178
2012-10-13,18.433333333333334,-0.3455335800905016,0.5135763891839178
2012-10-14,18.5,-0.3454348708251106,0.5135763891839178
2012-10-15,18.533333333333335,-0.3786046450395373,0.5469097225172511
2012-10-16,18.633333333333333,-0.3915188728165945,0.5691319447394734
2012-10-17,18.633333333333333,-0.3915188728165945,0.5691319447394734
2012-10-18,19.866666666666667,-0.38029302364180356,0.5627430558505845
2012-10-19,20.3,-0.38719846718790313,0.583255876363405
2012-10-20,20.7,-0.3793813191845899,0.5943669874745161
2012-10-21,20.833333333333332,-0.3451632920564762,0.5765892096967384
2012-10-22,20.933333333333334,-0.345118005937492,0.5765892096967384
2012-10-23,20.866666666666667,-0.3493035545608949,0.5788114319189607
2012-10-24,20.933333333333334,-0.3813983838420661,0.612144765252294
2012-10-25,21.333333333333332,-0.3791747178297789,0.626033654141183
2012-10-26,22.466666666666665,-0.3802008107961765,0.6427003208078496
2012-10-27,23.166666666666668,-0.3566064187159386,0.6311061179092988
2012-10-28,23.733333333333334,-0.36506590422809243,0.6526747453602793
2012-10-29,17.766666666666666,-0.34353231603501133,0.6393414120269459
2012-10-30,17.066666666666666,-0.34036852760284464,0.6218810945666284
2012-10-31,16.8,-0.30915256458689094,0.5885477612332951
2012-11-01,16.7,-0.31467533825009386,0.577436650122184
2012-11-02,14.433333333333334,-0.2997183959325613,0.5534170422790469
2012-11-03,13.966666666666667,-0.27966315312730744,0.5272265660885707
2012-11-04,10.766666666666667,-0.2680110962751588,0.5046571216441261
2012-11-05,10.0,-0.2755384850586275,0.49306291874557545
2012-11-06,9.666666666666666,-0.26595968624798655,0.47306291874557543
2012-11-07,9.566666666666666,-0.23276478072850107,0.4397295854122421
2012-11-08,9.566666666666666,-0.1670730036581377,0.4063962520789088
2012-11-09,9.433333333333334,-0.1917752665365557,0.41972958541224215
2012-11-10,6.566666666666666,-0.18273773823978195,0.3995745466525522
2012-11-11,6.1,-0.16796019182831307,0.37576502284302843
2012-11-12,6.0,-0.13962553513941095,0.3424316895096951
2012-11-13,5.933333333333334,-0.13975927206771496,0.3424316895096951
2012-11-14,5.9,-0.10658949785328829,0.3090983561763618
2012-11-15,5.833333333333333,-0.12680450717174602,0.3202094672874729
2012-11-16,5.866666666666666,-0.15225659846825987,0.35354280062080623
2012-11-17,4.566666666666666,-0.18463995342019784,0.37104280062080625
2012-11-18,4.2,-0.21104675309728863,0.3838633134413191
2012-11-19,3.8333333333333335,-0.25010853270892913,0.4060855356635413
2012-11-20,3.5,-0.2610311440647107,0.39608553566354127
2012-11-21,3.3666666666666667,-0.22777574827476954,0.36275220233020794
2012-11-22,3.3,-0.24735150704984482,0.37386331344131907
2012-11-23,3.2666666666666666,-0.2484799590727152,0.37386331344131907
2012-11-24,2.8666666666666667,-0.2507036250850023,0.35997442455243017
2012-11-25,1.8666666666666667,-0.2829038244506182,0.37664109121909684
2012-11-26,1.1666666666666667,-0.30485370252646665,0.38823529411764757
2012-11-27,0.6666666666666666,-0.3294110337893169,0.4000000000000005
2012-11-28,0.6333333333333333,-0.35434840520222993,0.4000000000000005
2012-11-29,0.6333333333333333,-0.35434840520222993,0.4000000000000005
2012-11-30,0.6333333333333333,-0.35434840520222993,0.4000000000000005
2012-12-01,0.6333333333333333,-0.35434840520222993,0.4000000000000005
2012-12-02,0.6333333333333333,-0.35434840520222993,0.4000000000000005
2012-12-03,0.6333333333333333,-0.35434840520222993,0.4000000000000005
2012-12-04,0.6666666666666666,-0.3873505135377249,0.43333333333333385
2012-12-05,0.7666666666666667,-0.42017502983411165,0.4666666666666672
2012-12-06,0.7666666666666667,-0.42017502983411165,0.4666666666666672
2012-12-07,0.7666666666666667,-0.42017502983411165,0.4666666666666672
2012-12-08,0.7333333333333333,-0.4525801221529644,0.4666666666666672
2012-12-09,0.7,-0.41934287945429494,0.43333333333333385
2012-12-10,0.7,-0.41934287945429494,0.43333333333333385
2012-12-11,0.7,-0.41934287945429494,0.43333333333333385
2012-12-12,0.7,-0.41934287945429494,0.43333333333333385
2012-12-13,0.6666666666666666,-0.38614764014879877,0.4000000000000005
2012-12-14,0.6666666666666666,-0.38614764014879877,0.4000000000000005
2012-12-15,0.6333333333333333,-0.3530184030532838,0.3666666666666672
2012-12-16,0.6,-0.3275663117567699,0.33333333333333387
2012-12-17,0.5666666666666667,-0.29425610502560945,0.30000000000000054
2012-12-18,0.5666666666666667,-0.26739326616128295,0.2833333333333339
2012-12-19,0.5333333333333333,-0.23614863455295573,0.25000000000000056
2012-12-20,0.6666666666666666,-0.2565767919023833,0.2750000000000005
2012-12-21,0.7666666666666667,-0.289851598110464,0.30833333333333385
2012-12-22,0.7333333333333333,-0.25658413188325047,0.2750000000000005
2012-12-23,0.7333333333333333,-0.2565180223849086,0.2750000000000005
2012-12-24,0.7333333333333333,-0.2565180223849086,0.2750000000000005
2012-12-25,0.6,-0.22329173005289515,0.2416666666666672
2012-12-26,0.6333333333333333,-0.2032763668232495,0.2305555555555561
2012-12-27,0.6,-0.13722943547699198,0.19722222222222277
2012-12-28,0.6,-0.13722943547699198,0.19722222222222277
2012-12-29,0.6,-0.13722943547699198,0.19722222222222277
2012-12-30,0.6,-0.13722943547699198,0.19722222222222277
2012-12-31,0.6333333333333333,-0.1672583628031944,0.2305555555555561
2013-01-01,0.6666666666666666,-0.20014297647608664,0.26388888888888945
2013-01-02,0.9333333333333333,-0.20937286822332288,0.2847222222222227
2013-01-03,1.7666666666666666,-0.17641162559644802,0.26805555555555605
2013-01-04,2.2,-0.13849699706093893,0.24930555555555606
2013-01-05,2.2,-0.13849699706093893,0.24930555555555606
2013-01-06,2.2666666666666666,-0.1716304144288741,0.2826388888888894
2013-01-07,2.566666666666667,-0.1835267513905497,0.3048611111111116
2013-01-08,2.6,-0.15102741816784257,0.3048611111111116
2013-01-09,2.6333333333333333,-0.18432909547433568,0.33819444444444496
2013-01-10,3.066666666666667,-0.19712143562458193,0.361271367521368
2013-01-11,3.6,-0.1925766709916019,0.37377136752136797
2013-01-12,3.6,-0.1925766709916019,0.37377136752136797
2013-01-13,3.6333333333333333,-0.16007557744505244,0.37377136752136797
2013-01-14,3.6666666666666665,-0.12805615896704034,0.37377136752136797
2013-01-15,3.6666666666666665,-0.12805615896704034,0.37377136752136797
2013-01-16,3.6666666666666665,-0.12805615896704034,0.37377136752136797
2013-01-17,3.6,-0.1216067546081765,0.3571047008547013
2013-01-18,3.6333333333333333,-0.1548894100857003,0.39043803418803463
2013-01-19,3.5,-0.13446125273627277,0.36543803418803467
2013-01-20,3.466666666666667,-0.13188305217082866,0.36543803418803467
2013-01-21,3.533333333333333,-0.1321032734518803,0.38210470085470133
2013-01-22,3.5,-0.09894610164618063,0.348771367521368
2013-01-23,4.933333333333334,-0.10452097207917481,0.3689264062810579
2013-01-24,5.166666666666667,-0.13056039250222837,0.4022597396143912
2013-01-25,6.466666666666667,-0.12547367624956837,0.39908513643978805
2013-01-26,6.633333333333334,-0.16924784924439393,0.42130735866201025
2013-01-27,7.466666666666667,-0.16631064702919923,0.4359740253286769
2013-01-28,8.966666666666667,-0.18013792069826548,0.4596777290323806
2013-01-29,9.333333333333334,-0.17670860195955929,0.47482924418389577
2013-01-30,9.4,-0.17847613134120535,0.47482924418389577
2013-01-31,9.466666666666667,-0.17478477198019257,0.47482924418389577
2013-02-01,9.2,-0.16555488023295634,0.4539959108505624
2013-02-02,8.333333333333334,-0.1655140145243362,0.43732924418389574
2013-02-03,7.833333333333333,-0.13728941988161755,0.4227459108505624
2013-02-04,7.9,-0.13748064747662894,0.4394125775172291
2013-02-05,7.833333333333333,-0.10434723010869378,0.40607924418389574
2013-02-06,8.066666666666666,-0.09540430180552267,0.4026070219616736
2013-02-07,8.033333333333333,-0.1279036350282298,0.4026070219616736
2013-02-08,9.733333333333333,-0.10086102645381494,0.3885044578591094
2013-02-09,10.766666666666667,-0.10813747207755399,0.39270026205491365
2013-02-10,10.233333333333333,-0.11268223671053401,0.3802002620549137
2013-02-11,10.733333333333333,-0.1132660456624417,0.3979780398326914
2013-02-12,10.833333333333334,-0.17614643257129078,0.4313113731660248
2013-02-13,11.333333333333334,-0.21200102499393508,0.4500613731660248
2013-02-14,11.366666666666667,-0.1808284255988189,0.4500613731660248
2013-02-15,11.633333333333333,-0.17537793548174585,0.4625613731660248
2013-02-16,12.333333333333334,-0.16165078275573894,0.47208518268983435
2013-02-17,12.533333333333333,-0.12659476960302607,0.4530375636422153
2013-02-18,12.733333333333333,-0.15008637307022563,0.4808153414199931
2013-02-19,13.233333333333333,-0.13689683971737374,0.47297220416509117
2013-02-20,13.2,-0.16987597244912933,0.48963887083175783
2013-02-21,13.366666666666667,-0.2031017666849946,0.5229722041650912
2013-02-22,12.266666666666667,-0.1939034043289861,0.5161504987387345
2013-02-23,12.066666666666666,-0.2010585417316568,0.5161504987387346
2013-02-24,10.8,-0.19095916009748953,0.5137695463577823
2013-02-25,10.766666666666667,-0.19776972376775387,0.5182139908022266
2013-02-26,9.966666666666667,-0.2339093277799253,0.5368806574688934
2013-02-27,8.533333333333333,-0.24223193881163418,0.5465102870985229
2013-02-28,8.533333333333333,-0.2500583536062671,0.5495405901288261
2013-03-01,8.466666666666667,-0.2497308207850356,0.5495405901288261
2013-03-02,8.4,-0.2538191907903253,0.5495405901288261
2013-03-03,9.066666666666666,-0.2656925650736391,0.5728739234621594
2013-03-04,9.266666666666667,-0.2878785026372173,0.600651701239937
2013-03-05,9.466666666666667,-0.33500514379718316,0.6244612250494609
2013-03-06,9.4,-0.33481391620217177,0.6077945583827943
2013-03-07,11.5,-0.3332108089768445,0.6231384737267096
2013-03-08,12.066666666666666,-0.33845159756606674,0.6256005949388308
2013-03-09,12.633333333333333,-0.3308298774250112,0.6373653008211837
2013-03-10,11.1,-0.324712375684739,0.6348011982570811
2013-03-11,9.833333333333334,-0.3061122986908304,0.6241951376510205
2013-03-12,11.366666666666667,-0.3215459711500596,0.6488328188104409
2013-03-13,11.033333333333333,-0.353696072679287,0.6643883743659964
2013-03-14,11.066666666666666,-0.33067348021420423,0.6510550410326631
2013-03-15,10.6,-0.3545752899661917,0.6656383743659965
2013-03-16,10.566666666666666,-0.3857478893613078,0.6656383743659965
2013-03-17,10.333333333333334,-0.3582482881163814,0.6531383743659964
2013-03-18,9.966666666666667,-0.3844838450973016,0.6669478981755202
2013-03-19,11.033333333333333,-0.3897751145530844,0.6714656026932249
2013-03-20,11.166666666666666,-0.35903045869228944,0.6570211582487804
2013-03-21,10.933333333333334,-0.34775973157443313,0.6515309621703491
2013-03-22,11.766666666666667,-0.31721560003868293,0.6361463467857338
2013-03-23,12.266666666666667,-0.2756172049295063,0.6144796801190672
2013-03-24,12.2,-0.30259257651876953,0.6303130134524005
2013-03-25,12.5,-0.27703268247357554,0.6169796801190672
2013-03-26,13.6,-0.3033178054931806,0.6282409413803285
2013-03-27,13.866666666666667,-0.2987897273161442,0.624651197790585
2013-03-28,14.3,-0.27464185930162693,0.612746435885823
2013-03-29,14.466666666666667,-0.2484658258842431,0.5936988168382039
2013-03-30,14.2,-0.2767740580279149,0.608850331989719
2013-03-31,14.566666666666666,-0.2547440566458819,0.5949614431008301
2013-04-01,16.6,-0.2213392011676874,0.5772195076169592
2013-04-02,16.033333333333335,-0.19760312703132427,0.5649972853947369
2013-04-03,16.166666666666668,-0.19430765615780948,0.5638861742836259
2013-04-04,16.066666666666666,-0.18372248588312037,0.5567433171407686
2013-04-05,16.366666666666667,-0.2147072628745054,0.5900766504741021
2013-04-06,14.366666666666667,-0.21079425096408197,0.5858438462412978
2013-04-07,14.666666666666666,-0.20940428452556695,0.5844729948704465
2013-04-08,14.433333333333334,-0.21062127895607155,0.5860416223214268
2013-04-09,16.866666666666667,-0.21583101008119895,0.588784238355182
2013-04-10,17.666666666666668,-0.22938061217913408,0.5965620161329599
2013-04-11,17.433333333333334,-0.2203507773212487,0.5907277537769584
2013-04-12,18.066666666666666,-0.20614488846380458,0.583783309332514
2013-04-13,19.0,-0.20296857564392876,0.5819651275143322
2013-04-14,19.3,-0.18232474895695402,0.5698439153931201
2013-04-15,19.7,-0.18972426410230883,0.5892883598375644
2013-04-16,19.833333333333332,-0.2557719734878628,0.6226216931708978
2013-04-17,20.233333333333334,-0.2550736696727725,0.6220156325648373
2013-04-18,19.5,-0.2533085113602996,0.6208592725849479
2013-04-19,19.3,-0.2786839367785176,0.6325259392516146
2013-04-20,19.066666666666666,-0.27738065678259927,0.6347481614738368
2013-04-21,18.233333333333334,-0.241472487769796,0.6167994435251188
2013-04-22,17.6,-0.2831615061782535,0.6384661101917855
2013-04-23,17.366666666666667,-0.28871169822640574,0.6426327768584521
2013-04-24,17.266666666666666,-0.27752865697740303,0.6369184911441663
2013-04-25,16.566666666666666,-0.2544853424219277,0.6235738965495716
2013-04-26,16.233333333333334,-0.2747712662391466,0.6338303068059818
2013-04-27,15.833333333333334,-0.2698337842170428,0.6290684020440771
2013-04-28,15.633333333333333,-0.24082203598261184,0.6147826877583629
2013-04-29,15.933333333333334,-0.22366730843756238,0.6064493544250296
2013-04-30,15.733333333333333,-0.2265882504460577,0.6092271322028074
2013-05-01,13.733333333333333,-0.25992555101327447,0.6269690676866784
2013-05-02,13.633333333333333,-0.2717882508663239,0.6158579565755673
2013-05-03,13.333333333333334,-0.2861759991077485,0.6225246232422339
2013-05-04,13.266666666666667,-0.3140843570856156,0.6391912899089006
2013-05-05,13.2,-0.31619167725175434,0.6391912899089006
2013-05-06,13.2,-0.3134801738785023,0.6391912899089006
2013-05-07,11.8,-0.3066759430692906,0.6193500200676307
2013-05-08,11.466666666666667,-0.31308066877984153,0.6060166867342975
2013-05-09,8.9,-0.3407408021582567,0.6199407373672089
2013-05-10,8.233333333333333,-0.33190363519987165,0.6154962929227644
2013-05-11,7.0,-0.3288222459316323,0.6133595407860123
2013-05-12,6.333333333333333,-0.3287752350032399,0.6119706518971234
2013-05-13,5.233333333333333,-0.3245948469258989,0.5937888337153051
2013-05-14,4.866666666666666,-0.317501689916254,0.5725767125031839
2013-05-15,4.533333333333333,-0.3092898240606662,0.5697989347254062
2013-05-16,4.433333333333334,-0.2441117524028496,0.5364656013920729
2013-05-17,4.166666666666667,-0.24706367051303652,0.5375478524743239
2013-05-18,3.7666666666666666,-0.2520508056335032,0.5399007936507945
2013-05-19,3.6333333333333333,-0.23392843260888055,0.5149007936507944
2013-05-20,3.6,-0.19567379210912977,0.4926785714285723
2013-05-21,3.6333333333333333,-0.26157058233543035,0.5260119047619056
2013-05-22,3.6333333333333333,-0.2614919081779698,0.5260119047619056
2013-05-23,3.8,-0.23064395077881347,0.509345238095239
2013-05-24,3.7333333333333334,-0.25420794069057406,0.5217261904761914
2013-05-25,3.3666666666666667,-0.2874712977239062,0.5404761904761914
2013-05-26,4.8,-0.26676947465347683,0.5303312629399596
2013-05-27,5.766666666666667,-0.2858439117077315,0.542696854337809
2013-05-28,5.733333333333333,-0.31888180865877114,0.542696854337809
2013-05-29,5.433333333333334,-0.2934931997858807,0.5288079654489201
2013-05-30,5.233333333333333,-0.2811333352728013,0.5065857432266979
2013-05-31,5.166666666666667,-0.2479192658666098,0.47325240989336453
2013-06-01,5.533333333333333,-0.27343302214178683,0.5035554401963949
2013-06-02,5.766666666666667,-0.22487096333536746,0.47855544019639484
2013-06-03,5.8,-0.2261756646371541,0.47855544019639484
2013-06-04,5.933333333333334,-0.22126333349159094,0.4755251371660918
2013-06-05,6.166666666666667,-0.24306060188224649,0.487747359388314
2013-06-06,6.4,-0.27494215055941845,0.5210806927216473
2013-06-07,6.433333333333334,-0.30815947735944693,0.5544140260549806
2013-06-08,6.366666666666666,-0.2751480458640983,0.5210806927216473
2013-06-09,6.033333333333333,-0.2689669019444715,0.5010806927216473
2013-06-10,6.033333333333333,-0.2986603246593406,0.5177473593883141
2013-06-11,5.966666666666667,-0.30769342595973914,0.5260806927216474
2013-06-12,6.133333333333334,-0.31586110685904134,0.5460806927216474
2013-06-13,6.2,-0.3166147837503682,0.5627473593883141
2013-06-14,6.3,-0.32577206248680063,0.5660806927216474
2013-06-15,6.233333333333333,-0.3578525161210627,0.5660806927216474
2013-06-16,5.766666666666667,-0.3430904975710528,0.5422711689121236
2013-06-17,5.633333333333334,-0.36959624798876217,0.5556045022454569
2013-06-18,5.633333333333334,-0.36959624798876217,0.5556045022454569
2013-06-19,5.566666666666666,-0.4029178233125028,0.5556045022454569
2013-06-20,5.5,-0.37027397962194847,0.5222711689121236
2013-06-21,5.466666666666667,-0.33703623624426293,0.4889378355787902
2013-06-22,5.4,-0.357803498987842,0.4972711689121236
2013-06-23,5.266666666666667,-0.30487712034035563,0.47060450224545686
2013-06-24,5.1,-0.27243466703542907,0.43727116891212353
2013-06-25,3.566666666666667,-0.2598240223718395,0.4140827631150221
2013-06-26,2.8,-0.24488594426414662,0.4058838383838393
2013-06-27,2.8,-0.24488594426414662,0.4058838383838393
2013-06-28,2.7,-0.254723952482488,0.39477272727272816
2013-06-29,2.7,-0.254723952482488,0.39477272727272816
2013-06-30,2.7,-0.254723952482488,0.39477272727272816
